RM1912000.021110,,,,,,
Normal   20/01/2019 00:01:10 20/01/2019 00:02:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6,,,,,,
0001201 0020 0001201 0000 07,,,,,,
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0,,,,,,
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0,,,,,,
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1,,,,,,
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1,,,,,,
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2,,,,,,
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2,,,,,,
1 0 1 01201 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0,,,,,,
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0747,0,5.1348,37,5.0935,0,0
5.0748,0,5.1357,36,5.0923,0,0
5.0755,1,5.1342,45,5.0937,0,0
5.0749,1,5.1374,47,5.0936,0,0
5.0756,0,5.1391,49,5.0935,0,0
5.0751,2,5.1371,47,5.0935,0,0
5.0754,0,5.1339,53,5.0931,0,0
5.0763,0,5.1336,40,5.0926,0,0
5.0747,1,5.1358,45,5.0916,0,0
5.0746,1,5.1351,42,5.0928,0,0
5.0756,1,5.1325,48,5.0927,0,0
5.0765,0,5.136,39,5.0921,0,0
5.0752,1,5.1388,45,5.0939,0,0
5.0761,1,5.1372,43,5.0931,0,0
5.0761,1,5.1367,43,5.0926,0,0
5.0742,1,5.1376,47,5.0933,0,0
5.074,2,5.1344,43,5.0943,0,0
5.0749,1,5.1363,38,5.0925,0,0
5.0753,0,5.1375,30,5.0937,0,0
5.0755,0,5.136,52,5.0941,0,0
5.0754,0,5.1371,36,5.0931,0,0
5.0754,1,5.1349,39,5.093,0,0
5.0745,1,5.1352,40,5.0937,0,0
5.0739,2,5.134,31,5.0938,0,0
5.0748,1,5.1375,38,5.0934,0,0
5.0767,0,5.1369,37,5.0941,0,0
5.0752,1,5.133,45,5.0929,0,0
5.0732,0,5.135,51,5.0929,0,0
5.0751,2,5.1374,49,5.0912,0,0
5.076,0,5.1346,53,5.0928,0,0
5.0753,1,5.1349,31,5.0929,0,0
5.0754,1,5.1341,43,5.093,0,0
5.0755,1,5.1328,35,5.0939,0,0
5.0751,1,5.1344,47,5.0927,0,0
5.0741,0,5.1342,46,5.0926,0,0
5.0753,0,5.1351,36,5.0928,0,0
5.0754,1,5.138,29,5.093,0,0
5.0759,0,5.137,50,5.093,0,0
5.0749,1,5.137,45,5.0929,0,0
5.0751,0,5.1339,63,5.0943,0,0
5.075,1,5.1342,48,5.0929,0,0
5.0745,0,5.1351,42,5.0931,0,0
5.0756,1,5.1358,42,5.0938,0,0
5.0747,0,5.1378,42,5.093,0,0
5.0746,0,5.1345,43,5.0934,0,0
5.0752,3,5.1343,33,5.0945,0,0
5.0752,1,5.1376,36,5.0932,0,0
5.0749,0,5.1387,36,5.093,0,0
5.0746,1,5.1391,41,5.0918,0,0
5.076,0,5.1362,29,5.0929,0,0
5.0762,2,5.1346,54,5.094,0,0
5.0762,2,5.1372,50,5.0945,0,0
5.0755,1,5.1349,40,5.0935,0,0
5.0773,0,5.1354,53,5.0939,0,0
5.0764,2,5.1335,35,5.0939,0,0
5.0751,2,5.1324,50,5.0935,0,0
5.074,1,5.133,42,5.0929,0,0
5.0746,3,5.1344,37,5.0935,0,0
5.0751,3,5.1344,35,5.0933,0,0
5.075,0,5.1377,44,5.0932,0,0
5.076,0,5.1389,44,5.0938,0,0
5.0753,1,5.137,49,5.0937,0,0
5.0759,2,5.1376,46,5.0938,0,0
5.0751,0,5.1358,43,5.0935,0,0
5.0768,0,5.1358,45,5.0932,0,0
5.0757,1,5.1361,43,5.0938,0,0
5.0757,1,5.1333,53,5.0936,0,0
5.0746,1,5.1339,41,5.0932,0,0
5.0744,3,5.1338,51,5.0934,0,0
5.0744,0,5.1348,49,5.0933,0,0
5.0758,1,5.1376,41,5.0935,0,0
5.0767,1,5.1364,53,5.0932,0,0
5.0756,2,5.1351,33,5.0932,0,0
5.0743,0,5.1354,45,5.0937,0,0
5.0758,1,5.1356,46,5.094,0,0
5.0756,0,5.1384,34,5.0929,0,0
5.0748,0,5.1353,52,5.0934,0,0
5.0762,0,5.1376,44,5.0928,0,0
5.0757,0,5.1401,45,5.0933,0,0
5.0757,1,5.1369,53,5.0935,0,0
5.0753,1,5.1393,36,5.0918,0,0
5.0755,2,5.1346,38,5.0933,0,0
5.0756,2,5.1378,37,5.0928,0,0
5.0759,0,5.1354,39,5.0917,0,0
5.0751,1,5.1329,46,5.0936,0,0
5.0746,1,5.1406,42,5.0937,0,0
5.0746,0,5.1384,41,5.0938,0,0
5.0753,0,5.1375,37,5.093,0,0
5.0754,1,5.1364,39,5.0937,0,0
5.0742,1,5.1345,36,5.0937,0,0
5.0746,0,5.1334,44,5.0935,0,0
5.0757,2,5.1335,51,5.0925,0,0
5.0755,0,5.1345,52,5.0921,0,0
5.0762,0,5.1364,38,5.0934,0,0
5.0754,0,5.135,51,5.0926,0,0
5.0748,0,5.1348,51,5.093,0,0
5.0756,0,5.132,53,5.0929,0,0
5.0753,2,5.1336,52,5.0931,0,0
5.0745,1,5.1361,44,5.0935,0,0
5.0748,0,5.1354,47,5.0932,0,0
5.0765,0,5.1375,45,5.0922,0,0
5.0754,0,5.136,34,5.0938,0,0
5.0748,0,5.1348,53,5.0921,0,0
5.0751,2,5.1366,51,5.0931,0,0
5.0736,0,5.1367,39,5.0931,0,0
5.0756,0,5.1369,45,5.0932,0,0
5.0766,0,5.137,39,5.0927,0,0
5.076,1,5.1379,40,5.0938,0,0
5.075,0,5.137,44,5.0932,0,0
5.0744,1,5.1349,41,5.0929,0,0
5.0736,2,5.1341,33,5.0941,0,0
5.0746,0,5.1398,43,5.0938,0,0
5.0754,0,5.1369,41,5.0934,0,0
5.0744,1,5.1328,42,5.0946,0,0
5.0754,1,5.1346,52,5.0932,0,0
5.0753,1,5.1352,42,5.0932,0,0
5.0755,1,5.1359,44,5.0935,0,0
5.0753,0,5.1364,40,5.0923,0,0
5.0759,0,5.1333,51,5.0933,0,0
5.0753,2,5.135,45,5.0931,0,0
5.0747,0,5.1354,33,5.0927,0,0
5.0758,1,5.1371,49,5.0937,0,0
5.0752,0,5.1371,37,5.0939,0,0
5.0748,1,5.137,45,5.094,0,0
5.0751,1,5.1363,33,5.0928,0,0
5.0748,2,5.1349,40,5.0938,0,0
5.0742,2,5.1342,35,5.094,0,0
5.0747,0,5.1373,52,5.0928,0,0
5.0756,2,5.1358,37,5.0941,0,0
5.0753,1,5.1332,40,5.0934,0,0
5.0747,0,5.1367,38,5.0929,0,0
5.0747,3,5.1335,40,5.0938,0,0
5.0757,0,5.136,38,5.0917,0,0
5.0761,2,5.1344,36,5.0938,0,0
5.076,0,5.1333,36,5.0932,0,0
5.0761,0,5.1339,33,5.0939,0,0
5.0752,1,5.1356,52,5.0933,0,0
5.0765,0,5.1358,44,5.0924,0,0
5.0752,0,5.1344,47,5.0935,0,0
5.0747,3,5.1347,46,5.0928,0,0
5.0757,1,5.1359,49,5.0929,0,0
5.0754,2,5.1332,43,5.0934,0,0
5.0756,0,5.1338,28,5.0934,0,0
5.0761,0,5.1353,50,5.0937,0,0
5.0738,3,5.135,38,5.0933,0,0
5.0748,1,5.1363,42,5.0934,0,0
5.0759,0,5.1357,49,5.0935,0,0
5.0756,2,5.1365,50,5.0928,0,0
5.0738,1,5.1378,35,5.0931,0,0
5.0759,2,5.1375,36,5.0932,0,0
5.0753,0,5.1343,29,5.0928,0,0
5.0744,0,5.1318,57,5.0938,0,0
5.0759,1,5.1368,35,5.0937,0,0
5.076,0,5.1358,38,5.0934,0,0
5.0746,0,5.1363,52,5.0933,0,0
5.0752,1,5.1373,38,5.092,0,0
5.0744,0,5.1382,46,5.0935,0,0
5.0752,0,5.1358,43,5.0942,0,0
5.0751,1,5.1339,41,5.0929,0,0
5.0754,1,5.1326,42,5.0922,0,0
5.0756,2,5.1377,41,5.0937,0,0
5.076,1,5.1349,45,5.0928,0,0
5.0745,0,5.1352,57,5.0928,0,0
5.0747,0,5.1368,33,5.0926,0,0
5.0755,0,5.1342,52,5.0932,0,0
5.0747,1,5.1377,49,5.0932,0,0
5.0764,0,5.1372,40,5.093,0,0
5.075,1,5.1356,51,5.0937,0,0
5.0748,2,5.1374,36,5.0932,0,0
5.0749,1,5.1359,43,5.0926,0,0
5.075,0,5.1392,48,5.0928,0,0
5.0755,0,5.1382,44,5.0935,0,0
5.0743,0,5.1325,34,5.0933,0,0
5.0746,0,5.1359,48,5.0929,0,0
5.0745,2,5.1367,30,5.0937,0,0
5.0749,2,5.1358,38,5.0945,0,0
5.0751,0,5.1372,38,5.093,0,0
5.0774,0,5.1353,46,5.0926,0,0
5.0759,2,5.1359,43,5.0927,0,0
5.0741,1,5.1388,49,5.0936,0,0
5.0739,1,5.1362,36,5.0932,0,0
5.0749,0,5.1356,41,5.0932,0,0
5.0748,1,5.1386,30,5.0938,0,0
5.0756,1,5.1348,37,5.094,0,0
5.0752,2,5.1339,44,5.0928,0,0
5.0739,0,5.1339,40,5.0938,0,0
5.0744,0,5.1359,42,5.0933,0,0
5.0757,3,5.1378,41,5.092,0,0
5.0755,0,5.1354,48,5.0931,0,0
5.0749,0,5.1342,42,5.093,0,0
5.0753,0,5.1339,40,5.0933,0,0
5.0751,1,5.1326,33,5.0933,0,0
5.0756,0,5.135,35,5.0938,0,0
5.0759,1,5.1368,38,5.093,0,0
5.075,2,5.1348,41,5.0937,0,0
5.0752,1,5.1344,45,5.0938,0,0
5.0755,0,5.1368,30,5.0937,0,0
5.0755,0,5.1365,52,5.0931,0,0
5.0744,0,5.1345,39,5.0925,0,0
5.0744,0,5.1358,51,5.0935,0,0
5.0745,1,5.1324,44,5.093,0,0
5.075,0,5.1329,52,5.0933,0,0
5.0755,0,5.1346,41,5.0929,0,0
5.0741,0,5.1343,30,5.0927,0,0
5.0751,1,5.1347,29,5.0933,0,0
5.0751,0,5.1336,47,5.0924,0,0
5.0741,1,5.1381,32,5.0927,0,0
5.0745,0,5.1366,35,5.0935,0,0
5.0758,1,5.1357,41,5.0937,0,0
5.0757,0,5.1369,35,5.0923,0,0
5.074,0,5.1376,49,5.0924,0,0
5.0753,0,5.1344,33,5.093,0,0
5.0742,0,5.132,52,5.0932,0,0
5.0747,3,5.133,45,5.0927,0,0
5.0747,1,5.137,41,5.0927,0,0
5.0753,0,5.1338,43,5.0926,0,0
5.0757,3,5.1344,41,5.0926,0,0
5.0753,0,5.1344,44,5.0941,0,0
5.0748,0,5.1334,39,5.0934,0,0
5.0742,1,5.1376,35,5.0932,0,0
5.0758,2,5.1336,35,5.093,0,0
5.0757,0,5.1366,39,5.0931,0,0
5.0758,2,5.1372,35,5.0934,0,0
5.0742,0,5.1341,38,5.0937,0,0
5.0754,0,5.1341,33,5.0927,0,0
5.0755,4,5.1364,56,5.0945,0,0
5.075,2,5.1368,46,5.0934,0,0
5.0756,0,5.1354,33,5.0936,0,0
5.0759,0,5.1329,48,5.0941,0,0
5.0752,1,5.1325,51,5.0931,0,0
5.0746,0,5.1359,35,5.0936,0,0
5.0766,0,5.1334,42,5.0928,0,0
5.0746,1,5.133,49,5.0932,0,0
5.0757,1,5.1349,41,5.093,0,0
5.0769,0,5.1401,35,5.0928,0,0
5.0757,0,5.1345,61,5.0925,0,0
5.0753,1,5.1347,34,5.0929,0,0
5.075,0,5.1377,45,5.093,0,0
5.0767,2,5.1382,40,5.0934,0,0
5.0751,2,5.1331,38,5.093,0,0
5.0748,0,5.1348,53,5.0927,0,0
5.0753,0,5.139,49,5.0937,0,0
5.0744,1,5.1349,45,5.0931,0,0
5.0751,2,5.1348,42,5.0929,0,0
5.0761,3,5.1419,43,5.0942,0,0
5.0767,0,5.1341,34,5.0929,0,0
5.0756,3,5.1342,41,5.092,0,0
5.075,2,5.1368,45,5.0925,0,0
5.0755,1,5.1351,45,5.0943,0,0
5.0752,0,5.1394,43,5.0946,0,0
5.0745,2,5.1357,47,5.0943,0,0
5.076,0,5.1358,42,5.093,0,0
5.0749,0,5.1366,43,5.0925,0,0
5.0755,0,5.1361,30,5.0934,0,0
5.0758,1,5.135,41,5.0926,0,0
5.0759,4,5.1345,44,5.0929,0,0
5.0758,0,5.1374,54,5.0932,0,0
5.0746,0,5.1359,39,5.0941,0,0
5.0753,0,5.1353,46,5.0936,0,0
5.0743,1,5.1369,32,5.0946,0,0
5.0742,2,5.1365,54,5.093,0,0
5.0751,1,5.136,45,5.093,0,0
5.0747,1,5.1347,34,5.0935,0,0
5.0742,0,5.1341,40,5.0944,0,0
5.0764,0,5.1356,44,5.0936,0,0
5.0746,0,5.1369,35,5.0937,0,0
5.0735,0,5.1342,36,5.0932,0,0
5.0759,0,5.1357,45,5.0929,0,0
5.0753,0,5.1365,37,5.0934,0,0
5.0762,1,5.1393,52,5.0936,0,0
5.0753,0,5.1363,46,5.0932,0,0
5.0743,1,5.1313,43,5.0929,0,0
5.0752,2,5.1364,56,5.0921,0,0
5.0753,0,5.1338,43,5.094,0,0
5.0741,0,5.1341,41,5.0933,0,0
5.0742,0,5.136,52,5.0926,0,0
5.0748,1,5.1357,50,5.0934,0,0
5.0758,1,5.1345,59,5.0929,0,0
5.0746,0,5.1366,43,5.0937,0,0
5.0749,1,5.1349,41,5.0923,0,0
5.075,0,5.135,33,5.0928,0,0
5.0749,2,5.1386,45,5.0924,0,0
5.0752,0,5.1359,47,5.0929,0,0
5.0742,0,5.1356,53,5.0945,0,0
5.0751,0,5.1372,48,5.0944,0,0
5.0754,2,5.1393,46,5.0928,0,0
5.0757,1,5.1388,51,5.0928,0,0
5.0754,0,5.1356,49,5.093,0,0
5.075,0,5.1356,34,5.0938,0,0
5.075,1,5.1353,40,5.0932,0,0
5.0759,2,5.1355,43,5.0943,0,0
5.0756,1,5.1367,41,5.0931,0,0
5.075,0,5.1381,40,5.0926,0,0
5.0745,0,5.1367,44,5.0927,0,0
5.0753,0,5.1381,36,5.0917,0,0
5.0757,0,5.1402,39,5.0936,0,0
5.0749,0,5.1354,37,5.0936,0,0
5.0761,1,5.1345,39,5.0944,0,0
5.0759,0,5.1355,34,5.0934,0,0
5.0759,1,5.1366,47,5.0926,0,0
5.0753,0,5.1349,36,5.0935,0,0
5.0751,1,5.1356,37,5.0936,0,0
5.0752,0,5.1354,44,5.0924,0,0
5.0745,2,5.1327,36,5.093,0,0
5.0748,1,5.1343,38,5.0942,0,0
5.0741,1,5.1358,36,5.0934,0,0
5.0746,0,5.1345,43,5.0938,0,0
5.0754,3,5.1343,32,5.093,0,0
5.0756,0,5.1364,40,5.0924,0,0
5.0759,0,5.1336,32,5.0936,0,0
5.0757,0,5.1353,51,5.0934,0,0
5.075,1,5.1341,44,5.0928,0,0
5.0763,0,5.1339,43,5.0931,0,0
5.0758,0,5.1352,31,5.0929,0,0
5.0756,1,5.1365,32,5.0939,0,0
5.0756,0,5.1351,38,5.0948,0,0
5.0746,3,5.1342,43,5.0932,0,0
5.0756,0,5.1352,41,5.0943,0,0
5.0757,1,5.1336,65,5.0945,0,0
5.0743,0,5.1363,50,5.0934,0,0
5.0744,1,5.1349,41,5.0919,0,0
5.0744,0,5.1349,51,5.094,0,0
5.0749,1,5.1327,38,5.0942,0,0
5.0751,1,5.1321,45,5.0948,0,0
5.075,2,5.1342,51,5.0939,0,0
5.0765,1,5.1351,35,5.0943,0,0
5.074,0,5.1339,43,5.0938,0,0
5.0749,2,5.1419,31,5.0931,0,0
5.0756,1,5.1382,48,5.0929,0,0
5.075,1,5.1349,37,5.0934,0,0
5.0744,1,5.1383,37,5.0933,0,0
5.0744,3,5.1339,38,5.0931,0,0
5.076,1,5.1368,33,5.0937,0,0
5.076,2,5.1379,43,5.0938,0,0
5.0761,0,5.1357,40,5.0936,0,0
5.0755,2,5.1361,43,5.0929,0,0
5.0747,1,5.1325,53,5.0941,0,0
5.0759,0,5.1361,37,5.093,0,0
5.0758,0,5.1368,43,5.0933,0,0
5.0753,0,5.1354,45,5.0942,0,0
5.0758,0,5.136,37,5.0932,0,0
5.0757,1,5.134,35,5.0928,0,0
5.0755,2,5.1361,40,5.0933,0,0
5.0753,0,5.136,33,5.0943,0,0
5.0759,0,5.1359,36,5.0938,0,0
5.0748,0,5.137,39,5.0933,0,0
5.0744,1,5.1369,32,5.0932,0,0
5.074,2,5.1379,39,5.0933,0,0
5.0741,2,5.1363,46,5.0935,0,0
5.0754,1,5.1332,41,5.0932,0,0
5.0756,0,5.1348,40,5.0939,0,0
5.0761,2,5.1344,36,5.0928,0,0
5.0758,0,5.1334,30,5.0929,0,0
5.0757,0,5.1335,42,5.0934,0,0
5.0757,1,5.1364,38,5.0937,0,0
5.0747,1,5.1326,51,5.0932,0,0
5.0756,1,5.1355,49,5.0926,0,0
5.0758,0,5.1358,44,5.0934,0,0
5.0744,0,5.1379,31,5.0935,0,0
5.0754,0,5.1349,35,5.093,0,0
5.0758,2,5.1325,49,5.0931,0,0
5.0749,0,5.1351,49,5.093,0,0
5.0765,1,5.1328,45,5.0936,0,0
5.0756,0,5.1358,34,5.0935,0,0
5.0762,0,5.1385,41,5.0927,0,0
5.0764,0,5.1368,45,5.093,0,0
5.0757,1,5.1355,32,5.0926,0,0
5.075,1,5.1334,43,5.0936,0,0
5.0745,0,5.1342,52,5.0937,0,0
5.076,1,5.1368,32,5.0935,0,0
5.0756,0,5.1364,45,5.0939,0,0
5.0756,0,5.1366,38,5.0938,0,0
5.0753,0,5.1337,31,5.0929,0,0
5.0748,0,5.1362,40,5.0929,0,0
5.0755,0,5.1357,60,5.0936,0,0
5.0753,0,5.1329,33,5.0937,0,0
5.0752,0,5.1358,46,5.0931,0,0
5.0756,1,5.1384,37,5.0944,0,0
5.0747,0,5.1322,42,5.0946,0,0
5.0744,2,5.1349,50,5.0939,0,0
5.0745,2,5.1348,48,5.0929,0,0
5.0755,1,5.132,44,5.0927,0,0
5.075,0,5.1391,40,5.0938,0,0
5.0751,1,5.1381,49,5.0934,0,0
5.0747,2,5.1328,37,5.0937,0,0
5.0749,0,5.1361,40,5.0939,0,0
5.0752,0,5.136,52,5.0911,0,0
5.0762,2,5.1361,44,5.0928,0,0
5.0754,1,5.1372,38,5.0931,0,0
5.0755,0,5.1372,33,5.0939,0,0
5.075,1,5.1366,34,5.0935,0,0
5.0748,1,5.1348,38,5.0933,0,0
5.0758,1,5.1362,39,5.0925,0,0
5.0764,0,5.1344,52,5.0928,0,0
5.0746,0,5.1351,37,5.0939,0,0
5.0744,1,5.138,38,5.0927,0,0
5.0754,0,5.1368,42,5.0925,0,0
5.0763,0,5.1336,35,5.0933,0,0
5.0753,0,5.1321,56,5.0932,0,0
5.0759,0,5.1332,44,5.0933,0,0
5.0763,1,5.1343,30,5.0916,0,0
5.0756,0,5.1361,34,5.0938,0,0
5.075,1,5.137,34,5.0935,0,0
5.0743,0,5.1342,40,5.093,0,0
5.0749,1,5.1346,44,5.0931,0,0
5.075,0,5.1354,41,5.0933,0,0
5.074,1,5.1347,48,5.0934,0,0
5.0755,1,5.1373,43,5.0925,0,0
5.0765,0,5.1366,43,5.0936,0,0
5.075,0,5.1337,48,5.0932,0,0
5.0757,0,5.1339,48,5.0922,0,0
5.0754,2,5.1329,49,5.094,0,0
5.0743,2,5.1373,51,5.0926,0,0
5.074,1,5.1355,50,5.0925,0,0
5.0758,1,5.135,62,5.0929,0,0
5.0751,1,5.1369,53,5.0937,0,0
5.0751,0,5.1366,47,5.0938,0,0
5.0747,0,5.1352,46,5.093,0,0
5.0752,0,5.1365,44,5.093,0,0
5.0763,0,5.1389,41,5.0924,0,0
5.0753,0,5.1367,42,5.0924,0,0
5.0762,2,5.1371,43,5.0932,0,0
5.0758,0,5.1369,36,5.0929,0,0
5.0751,1,5.1405,41,5.0932,0,0
5.0745,0,5.1381,52,5.0931,0,0
5.0743,0,5.1354,48,5.0929,0,0
5.0754,1,5.1381,53,5.092,0,0
5.0744,0,5.1363,44,5.0929,0,0
5.0753,0,5.1355,35,5.0933,0,0
5.0752,1,5.1357,33,5.0923,0,0
5.0753,0,5.1359,42,5.0936,0,0
5.0747,0,5.1333,33,5.0943,0,0
5.075,1,5.1363,52,5.0938,0,0
5.0743,1,5.1379,52,5.0943,0,0
5.0745,1,5.1381,39,5.0924,0,0
5.0741,1,5.1372,41,5.0929,0,0
5.0752,0,5.1352,40,5.0923,0,0
5.0748,0,5.1337,46,5.0933,0,0
5.0752,2,5.1331,49,5.0926,0,0
5.0754,2,5.1356,47,5.0935,0,0
5.0749,0,5.1353,50,5.0935,0,0
5.0749,0,5.1366,46,5.0935,0,0
5.0751,0,5.1381,48,5.0933,0,0
5.0754,1,5.1343,41,5.0935,0,0
5.0751,0,5.1345,49,5.0925,0,0
5.0737,2,5.1344,30,5.093,0,0
5.0749,1,5.1353,37,5.0932,0,0
5.0748,1,5.1378,46,5.0925,0,0
5.0747,1,5.1375,34,5.0939,0,0
5.0745,1,5.1372,47,5.0929,0,0
5.075,0,5.1369,49,5.0926,0,0
5.0751,1,5.1371,44,5.0944,0,0
5.0744,3,5.1356,46,5.0937,0,0
5.0747,0,5.1347,39,5.0936,0,0
5.0761,1,5.134,49,5.094,0,0
5.076,0,5.1336,44,5.0929,0,0
5.0759,0,5.137,48,5.0923,0,0
5.0754,0,5.1339,45,5.0929,0,0
5.0754,0,5.1371,39,5.0933,0,0
5.0769,1,5.1374,40,5.0923,0,0
5.0758,1,5.1332,38,5.0933,0,0
5.0747,1,5.136,38,5.0926,0,0
5.0751,2,5.1366,34,5.0917,0,0
5.0745,2,5.1354,37,5.0929,0,0
5.0754,0,5.1381,34,5.0925,0,0
5.0757,0,5.1382,40,5.0942,0,0
5.0748,2,5.1367,40,5.0932,0,0
5.0749,0,5.1344,54,5.0929,0,0
5.0765,2,5.1342,51,5.092,0,0
5.0763,0,5.1356,44,5.094,0,0
5.0739,1,5.1345,34,5.0945,0,0
5.0757,2,5.1336,46,5.0933,0,0
5.0743,2,5.1357,41,5.0939,0,0
5.0749,0,5.133,55,5.094,0,0
5.0752,1,5.1354,39,5.093,0,0
5.075,1,5.1361,52,5.094,0,0
5.0749,0,5.136,39,5.0927,0,0
5.0756,1,5.1381,36,5.0933,0,0
5.0751,2,5.1366,38,5.0931,0,0
5.075,0,5.1343,42,5.093,0,0
5.0756,0,5.1364,42,5.0931,0,0
5.0761,0,5.1343,35,5.0935,0,0
5.076,0,5.1369,60,5.0927,0,0
5.0753,0,5.1349,41,5.0925,0,0
5.0746,1,5.1376,40,5.0928,0,0
5.0744,3,5.1372,37,5.0931,0,0
5.075,0,5.1339,34,5.0932,0,0
5.0771,0,5.1356,58,5.0926,0,0
5.0748,1,5.1345,38,5.0933,0,0
5.0753,3,5.134,33,5.0934,0,0
5.0744,2,5.1349,36,5.0933,0,0
5.0744,1,5.138,42,5.0935,0,0
5.0751,0,5.1375,40,5.0935,0,0
5.0763,0,5.1347,43,5.0932,0,0
5.0761,0,5.1346,39,5.0937,0,0
5.0741,0,5.1353,38,5.0941,0,0
5.0761,0,5.1375,43,5.0934,0,0
5.0765,0,5.1343,44,5.0936,0,0
5.0763,1,5.1329,40,5.0924,0,0
5.0746,3,5.1334,47,5.094,0,0
5.0757,1,5.1344,47,5.0936,0,0
5.0754,0,5.1349,40,5.093,0,0
5.075,1,5.1367,36,5.0937,0,0
5.0751,0,5.1337,41,5.0927,0,0
5.0759,2,5.1342,49,5.0929,0,0
5.0749,0,5.1355,44,5.0934,0,0
5.0751,0,5.1357,49,5.0933,0,0
5.0763,0,5.1351,25,5.0934,0,0
5.0761,0,5.1381,37,5.0936,0,0
5.0755,0,5.1356,46,5.0925,0,0
5.0747,1,5.1336,35,5.0926,0,0
5.0755,0,5.1354,47,5.0927,0,0
5.0757,1,5.1372,37,5.0936,0,0
5.0756,0,5.1366,35,5.0934,0,0
5.0754,1,5.136,43,5.093,0,0
5.0758,0,5.1324,33,5.0937,0,0
5.075,2,5.1335,41,5.0938,0,0
5.0735,0,5.1354,37,5.0936,0,0
5.0759,0,5.1354,50,5.093,0,0
5.0757,0,5.1339,33,5.0932,0,0
5.0749,0,5.1359,47,5.0942,0,0
5.0754,1,5.1339,36,5.0929,0,0
5.0756,2,5.1329,40,5.0932,0,0
5.0758,1,5.1347,36,5.0926,0,0
5.075,0,5.1344,35,5.0936,0,0
5.0757,0,5.1349,44,5.0938,0,0
5.0761,0,5.1346,40,5.0937,0,0
5.0746,2,5.1364,43,5.0934,0,0
5.0756,0,5.1349,44,5.0933,0,0
5.0746,1,5.1375,38,5.0936,0,0
5.0762,1,5.1359,54,5.0919,0,0
5.0767,0,5.1349,34,5.0926,0,0
5.076,1,5.1344,38,5.0938,0,0
5.0755,0,5.1327,48,5.0932,0,0
5.0743,0,5.1349,41,5.0936,0,0
5.075,2,5.1342,43,5.0935,0,0
5.0758,1,5.1378,40,5.093,0,0
5.0752,0,5.1376,46,5.0927,0,0
5.0741,1,5.1353,43,5.0925,0,0
5.0756,0,5.1368,33,5.0926,0,0
5.0757,3,5.1341,40,5.0935,0,0
5.0755,1,5.1341,40,5.0933,0,0
5.0741,1,5.135,27,5.0932,0,0
5.0755,0,5.1371,39,5.093,0,0
5.0764,0,5.1349,38,5.0928,0,0
5.0742,2,5.1361,43,5.0936,0,0
5.0755,2,5.1373,46,5.0939,0,0
5.075,1,5.1352,46,5.0938,0,0
5.0756,0,5.1347,38,5.0938,0,0
5.0759,2,5.1346,47,5.0941,0,0
5.0751,1,5.1338,36,5.0946,0,0
5.0755,1,5.1334,44,5.0927,0,0
5.0754,1,5.1335,46,5.0941,0,0
5.0753,2,5.1353,35,5.0938,0,0
5.0753,2,5.1371,40,5.0935,0,0
5.0763,2,5.1365,41,5.0933,0,0
5.0753,1,5.1344,29,5.0939,0,0
5.075,2,5.1354,44,5.0939,0,0
5.0756,0,5.1372,33,5.0928,0,0
5.0748,0,5.1343,39,5.0929,0,0
5.0749,0,5.1359,44,5.0934,0,0
5.0744,0,5.1375,34,5.0935,0,0
5.075,2,5.133,40,5.0929,0,0
5.075,2,5.134,42,5.093,0,0
5.0745,1,5.1342,39,5.0927,0,0
5.0752,0,5.1337,50,5.0926,0,0
5.0762,2,5.1355,48,5.0937,0,0
5.0744,1,5.1352,45,5.0941,0,0
5.0747,2,5.134,49,5.0933,0,0
5.0756,2,5.1347,37,5.0932,0,0
5.0752,0,5.135,34,5.093,0,0
5.0761,2,5.1366,42,5.0924,0,0
5.0757,0,5.135,43,5.0929,0,0
5.0762,3,5.135,42,5.0923,0,0
5.0764,1,5.1372,37,5.0927,0,0
5.0766,1,5.1369,35,5.0928,0,0
5.0759,1,5.1383,38,5.0922,0,0
5.0756,0,5.14,38,5.0935,0,0
5.0764,1,5.1336,60,5.0931,0,0
5.0739,1,5.1326,48,5.0934,0,0
5.0762,0,5.1355,41,5.0937,0,0
5.0751,0,5.1362,30,5.0939,0,0
5.0758,0,5.1358,50,5.0931,0,0
5.0759,0,5.134,43,5.0931,0,0
5.0743,0,5.1348,35,5.0937,0,0
5.0752,0,5.1338,36,5.0925,0,0
5.0762,0,5.1344,38,5.0926,0,0
5.0751,0,5.1405,49,5.0929,0,0
5.0749,1,5.1372,40,5.0944,0,0
5.075,1,5.1358,45,5.0931,0,0
5.0746,1,5.1337,30,5.0921,0,0
5.0749,1,5.1357,31,5.0928,0,0
